pinch-chance,pinch-time,super-level,step,avg-super-score,avg-normal-score,gap-super-normal,avg-super-score_effect_diff,avg-normal-score_effect_diff
0.5,15,high,16,163.2209064327485,108.54161554293131,54.67929088981718,62.870906432748555,33.51458851590431
0.5,15,high,15,176.98882352941177,108.69823939889726,68.29058413051453,67.03882352941177,32.95499615565405
0.5,15,low,5,68.63724789915966,113.14864911548345,-44.511401216323776,46.73724789915966,36.71621668305105
0.5,15,low,5,60.76534090909091,121.04830563580562,-60.282964726714724,35.565340909090914,36.61587320337319
0.5,15,high,19,179.64564102564103,131.91507353883514,47.73056748680588,45.54564102564103,33.02768615144776
0.5,15,low,6,66.97111111111111,125.4009671869967,-58.42985607588547,47.471111111111114,37.73880502483443
0.5,15,low,2,79.84125159154571,117.8332877650215,-37.992036173475825,64.69125159154571,44.4143688461026
0.5,15,low,1,74.92763177998472,128.5723055921973,-53.64467381221249,53.92763177998472,49.923656943548565
0.5,20,high,1,157.16241258741258,128.08611688050547,29.07629570690719,49.46241258741259,50.11314390753248
0.5,15,high,17,168.67,115.87610026112348,52.793899738876505,58.32000000000001,33.01123539625863
0.5,15,high,16,169.98614035087718,107.72296084532924,62.263179505547896,60.03614035087719,31.979717602086016
0.5,15,low,6,71.6014047987616,113.7911720714352,-42.18976727267359,49.701404798761615,37.3587396390028
0.5,15,low,6,69.84293650793651,120.61212595279932,-50.76918944486276,44.64293650793651,36.17969352036691
0.5,15,high,20,192.95119047619048,142.34666072073193,50.60452975545854,48.851190476190474,35.17098504505625
0.5,20,high,0,0,0,0,0,0
0.5,15,low,7,71.63051587301587,124.23682806182804,-52.6063121888122,52.13051587301588,36.5746658996659
0.5,15,low,3,71.42533936651583,111.46350224113384,-40.03816287461798,56.275339366515844,38.04458332221489
0.5,20,high,2,166.67280578898223,120.2980099747515,46.374795814230794,58.97280578898227,42.32503700177849
0.5,15,low,2,91.72976190476192,122.68616478597124,-30.95640288120933,70.72976190476192,44.03751613732263
0.5,15,high,18,173.48666003243403,124.1458711103448,49.34078892208923,53.136660032434044,33.17289813737183
0.5,15,high,17,175.77912280701756,116.20404181522605,59.57508099179155,55.82912280701754,32.35269046387468
0.5,15,low,7,70.70648926237162,111.84555460468769,-41.1390653423161,48.80648926237161,35.41312217225531
0.5,20,high,1,163.81881546815757,134.04030868647743,29.778506781680136,52.51881546815756,49.94571409188281
0.5,15,low,7,60.83479853479854,120.08374589036355,-59.248947355564994,35.634798534798534,35.6513134579311
0.5,15,low,8,57.128813408813414,124.91476258647306,-67.7859491776597,37.62881340881341,37.25260042431096
0.5,15,low,4,63.970355167708114,109.83055272211621,-45.86019755440808,48.820355167708115,36.41163380319726
0.5,20,high,3,164.30999298774842,113.7785932508456,50.531399736902856,56.60999298774841,35.80562027787259
0.5,15,low,3,52.39154411764706,116.51475648534473,-64.12321236769768,31.391544117647054,37.86610783669607
0.5,15,high,19,188.45,133.0298709496078,55.42012905039218,58.1,33.67851959825644
0.5,15,high,18,184.94614035087722,125.39907396316066,59.54706638771654,54.99614035087719,33.439614503701186
0.5,15,low,8,57.19655812324929,111.6987108907388,-54.50215276748949,35.296558123249305,35.266278458306324
0.5,15,low,8,74.82956140350878,120.35421035421034,-45.524648950701604,49.629561403508774,35.92177792177791
0.5,20,high,2,179.33568498452013,126.20746299407288,53.128221990447216,68.03568498452012,42.11286839947831
0.5,15,low,5,46.10866522366523,109.51411654306388,-63.40545131939871,30.958665223665225,36.095197624145
0.5,15,low,9,70.15065323565324,123.0495621798253,-52.898908944172064,50.65065323565324,35.38740001766318
0.5,20,high,4,161.79845588235293,113.88804417600859,47.91041170634428,54.09845588235294,35.915071203035595
0.5,15,high,20,192.82997076023395,141.54844323594324,51.28152752429071,53.47997076023391,33.458353145853145
0.5,20,high,0,0,0,0,0,0
0.5,15,low,4,70.40920634920636,116.32821470321467,-45.919008354008355,49.40920634920635,37.67956605456607
0.5,15,low,9,71.74453463203464,112.82114295585654,-41.07660832382196,49.84453463203464,36.388710523424145
0.5,15,high,19,189.5828571428571,132.68381476539372,56.89904237746333,49.63285714285714,32.61624719782614
0.5,15,low,9,50.08757575757575,119.88826977642766,-69.80069401885191,24.887575757575757,35.45583734399524
0.5,20,high,3,176.95048718610252,119.57819956496424,57.37228762113824,65.65048718610251,35.483604970369676
0.5,15,low,6,72.42611111111111,109.86154473375835,-37.435433622647224,57.27611111111112,36.44262581483944
0.5,15,low,10,65.59714285714286,123.78975915578083,-58.192616298637944,46.097142857142856,36.12759699361866
0.5,20,high,5,166.86565359477123,113.2199245790577,53.64572901571353,59.16565359477124,35.24695160608472
0.5,15,low,5,88.1292879256966,115.95719803219804,-27.827910106501434,67.1292879256966,37.30854938354939
0.5,20,high,1,169.45887935078335,118.19379384692851,51.26508550385488,58.45887935078338,49.2748749280096
0.5,15,low,10,67.12208333333334,111.57156337852928,-44.449480045195955,45.22208333333333,35.1391309460969
0.5,15,low,10,74.27082417582417,119.83591004105712,-45.565085865232916,49.07082417582417,35.40347760862466
0.5,15,high,20,203.99499999999998,141.5838933929104,62.41110660708958,54.045,33.22803753705457
0.5,20,high,4,174.04487050960734,119.0641256138547,54.980744895752665,62.74487050960736,34.96953101926013
0.5,20,high,0,0,0,0,0,0
0.5,15,low,7,59.62598901098902,110.87518990436949,-51.24920089338043,44.47598901098901,37.45627098545056
0.5,15,low,11,58.145005484711376,125.06973671973677,-66.92473123502539,38.64500548471137,37.407574557574556
0.5,20,high,6,170.58747899159664,112.2422631709009,58.345215820695685,62.88747899159664,34.26929019792797
0.5,20,high,2,176.9826969384245,108.09527003938767,68.88742689903687,65.98269693842448,39.17635112046877
0.5,15,low,6,60.95102941176471,114.43850866350864,-53.48747925174398,39.95102941176471,35.78986001486001
0.5,15,low,11,57.88572523881347,111.5252045541519,-53.63947931533843,35.98572523881347,35.0927721217195
0.5,15,low,11,59.562910618792976,119.83694501415088,-60.27403439535791,34.362910618792974,35.404512581718464
0.5,20,high,5,173.71605134158926,117.09345492306018,56.622596418529085,62.416051341589274,32.99886032846559
0.5,20,high,1,170.74418109668107,128.41971454951334,42.32446654716776,52.994181096681096,48.9332280630268
0.5,15,low,8,50.96334054834055,108.85350485942595,-57.89016431108539,35.81334054834055,35.434585940506985
0.5,20,high,7,166.12088235294115,112.30302015170439,53.81786220123678,58.42088235294118,34.330047178731384
0.5,15,low,12,62.364619269619276,124.25557184307185,-61.89095257345257,42.86461926961927,36.59340968090968
0.5,20,high,3,178.09745098039215,103.87326206679923,74.22418891359294,67.09745098039215,34.95434314788029
0.5,15,low,12,69.21394257703079,111.8196275141322,-42.60568493710136,47.313942577030815,35.387195081699716
0.5,15,low,7,87.8515404040404,115.38565358894307,-27.53411318490265,66.8515404040404,36.73700494029441
0.5,15,low,12,63.20111111111112,120.25846144739334,-57.05735033628221,38.001111111111115,35.82602901496091
0.5,20,high,6,174.75904024767803,117.65592115522458,57.10311909245348,63.459040247678026,33.561326560629965
0.5,20,high,2,183.42759740259743,121.07964364705852,62.347953755538924,65.6775974025974,41.59315716057202
0.5,20,high,8,176.72176470588235,111.55630073191992,65.16546397396235,69.02176470588236,33.58332775894695
0.5,15,low,9,71.87431818181818,109.74127167370202,-37.86695349188385,56.724318181818184,36.3223527547831
0.5,20,high,4,178.16845588235293,102.96452031862249,75.20393556373047,67.16845588235294,34.04560139970358
0.5,15,low,13,59.998749999999994,124.12542071621019,-64.12667071621019,40.49875,36.46325855404802
0.5,15,low,13,78.23970842882608,120.32623774361392,-42.086529314787825,53.039708428826074,35.89380531118146
0.5,15,low,8,59.71366955756662,114.6666401695813,-54.952970612014724,38.71366955756662,36.0179915209327
0.5,15,low,13,57.52982142857144,111.38676754400439,-53.85694611543302,35.62982142857143,34.95433511157195
0.5,20,high,7,172.07972136222912,116.98680996475113,55.09291139747799,60.7797213622291,32.89221537015655
0.5,20,high,9,168.35375816993465,111.37201524322265,56.981742926711945,60.65375816993465,33.399042270249694
0.5,20,high,3,178.57191133470934,118.35818962266329,60.21372171204608,60.82191133470932,38.87170313617681
0.5,15,low,10,46.38045321637427,109.74475646739579,-63.36430325102153,31.23045321637427,36.32583754847686
0.5,15,low,14,55.377222222222215,119.92440103322453,-64.5471788110024,30.177222222222223,35.491968600792134
0.5,15,low,9,58.81284798534798,115.64518825973934,-56.83234027439135,37.81284798534798,36.9965396110907
0.5,15,low,14,55.407933732933735,123.97028821622472,-68.56235448329102,35.907933732933735,36.30812605406259
0.5,20,high,5,176.09166666666664,103.30895896619585,72.78270770047082,65.09166666666667,34.39004004727688
0.5,15,low,14,62.223333333333336,112.2038591619474,-49.980525828614084,40.32333333333334,35.77142672951497
0.5,20,high,8,173.4744682506176,117.05560962519166,56.418858625425926,62.17446825061762,32.96101503059708
0.5,20,high,10,172.1770098039216,111.28182045550466,60.89518934841696,64.47700980392156,33.30884748253168
0.5,15,low,11,71.89419076537497,109.81877307659046,-37.924582311215445,56.74419076537497,36.39985415767148
0.5,20,high,4,180.10264705882352,115.59255755111019,64.51008950771337,62.35264705882353,36.106071064623684
0.5,15,low,15,78.56620190181336,124.3481286259924,-45.781926724179,59.06620190181336,36.68596646383023
0.5,15,low,10,74.03056637806637,115.53464288139214,-41.504076503325706,53.030566378066375,36.88599423274346
0.5,20,high,6,174.1010702614379,102.57403672179215,71.5270335396458,63.101070261437904,33.655117802873214
0.5,15,low,15,70.06593137254902,120.57012943522228,-50.50419806267324,44.865931372549014,36.13769700278989
0.5,15,low,15,61.10109243697478,111.52856947856945,-50.42747704159471,39.2010924369748,35.09613704613705
0.5,20,high,9,180.80452399380806,116.71117699658721,64.09334699722082,69.50452399380805,32.61658240199262
0.5,20,high,11,169.85910947712418,111.51877372008956,58.34033575703464,62.15910947712418,33.54580074711653
0.5,15,low,12,54.349150326797385,109.18636200934966,-54.83721168255225,39.19915032679738,35.76744309043069
0.5,20,high,5,178.0993218954248,115.00563876090189,63.093683134522834,60.34932189542485,35.51915227441543
0.5,15,low,16,61.20391053391053,123.46004533945711,-62.256134805546594,41.70391053391053,35.79788317729495
0.5,20,high,7,176.29892156862743,102.48984894166782,73.8090726269596,65.29892156862746,33.570930022748904
0.5,15,low,11,61.40142857142856,115.04290886334222,-53.64148029191373,40.40142857142857,36.394260214693674
0.5,15,low,16,63.74646591970121,120.91421114532568,-57.16774522562447,38.54646591970121,36.48177871289326
0.5,15,low,16,57.56753119429591,111.27154119723774,-53.704010002941814,35.667531194295904,34.83910876480536
0.5,20,high,10,179.53300653594772,115.84854814100169,63.68445839494602,68.23300653594772,31.753953546407107
0.5,20,high,12,168.9564985380117,110.7604117992276,58.19608673878406,61.25649853801169,32.78743882625463
0.5,20,high,6,176.48048282470884,115.18295932758015,61.29752349712878,58.73048282470884,35.696472841093566
0.5,15,low,13,52.13095238095239,109.94845870728224,-57.81750632632984,36.98095238095239,36.52953978836332
0.5,15,low,12,59.55960317460317,114.59455160500058,-55.034948430397364,38.55960317460317,35.94590295635186
0.5,15,low,17,40.07000000000001,132.23798815880855,-92.1679881588086,11.570000000000002,36.19744761826807
0.5,15,low,17,55.856025641025646,119.94367996333943,-64.08765432231374,25.95602564102564,35.31304933270877
0.5,15,low,17,48.976111111111116,129.1409666049372,-80.16485549382608,15.77611111111111,36.60042606439665
0.5,20,high,8,172.7599527003784,102.8680279748391,69.89192472553931,61.75995270037839,33.949109055920204
0.5,20,high,11,172.67137254901962,116.74939807633308,55.92197447268653,61.37137254901961,32.65480348173847
0.5,20,high,13,173.56320941614285,110.2651592786268,63.29805013751613,65.86320941614285,32.29218630565379
0.5,20,high,7,178.52099560741976,115.78669356893037,62.734302038489375,60.77099560741975,36.30020708244393
0.5,15,low,14,69.89731837606838,109.40396501201455,-39.50664663594618,54.74731837606838,35.985046093095626
0.5,15,low,18,58.52222222222222,137.2654004256945,-78.7431782034723,18.32222222222222,36.436571596865704
0.5,15,low,13,81.2736274509804,114.4389260602496,-33.165298609269186,60.27362745098039,35.79027741160095
0.5,15,low,18,58.10491596638656,128.79528619528617,-70.6903702288997,18.204915966386555,35.6961870961871
0.5,20,high,9,179.05261437908499,102.5691434083462,76.4834709707388,68.05261437908496,33.650224489427266
0.5,15,low,18,49.542857142857144,140.3678871872757,-90.82503004441858,14.042857142857144,35.588607907996455
0.5,20,high,12,181.4775,116.34904784115304,65.12845215884688,70.1775,32.254453246558526
0.5,20,high,14,179.92105263157896,110.4217609270241,69.49929170455493,72.22105263157894,32.448787954051106
0.5,20,high,8,176.18503205128204,113.95691785680181,62.2281141944803,58.43503205128205,34.47043137031528
0.5,15,low,15,48.78940170940171,109.87644909734693,-61.08704738794521,33.63940170940171,36.45753017842801
0.5,15,low,14,71.18622549019608,113.97647816003078,-42.790252669834686,50.18622549019608,35.327829511382156
0.5,15,low,19,60.56388888888889,147.19411719938032,-86.63022831049147,14.363888888888889,36.99591900118216
0.5,15,low,19,70.55769230769232,138.35468266126156,-67.7969903535693,22.657692307692308,36.516844823423774
0.5,20,high,10,176.5798099415205,103.01196781196784,73.56784212955267,65.57980994152045,34.093048893048895
0.5,15,low,19,58.44,149.89025170882758,-91.45025170882755,12.940000000000001,36.01187333044918
0.5,20,high,13,173.10397316821465,115.58373427580084,57.5202388924138,61.803973168214654,31.48913968120626
0.5,20,high,15,174.94149767801855,111.1432634656706,63.79823421234799,67.24149767801858,33.17029049269762
0.5,20,high,9,174.77034313725488,114.12448220168808,60.6458609355668,57.0203431372549,34.63799571520159
0.5,15,low,16,72.94824561403509,109.77360224302944,-36.8253566289944,57.79824561403509,36.35468332411058
0.5,15,low,15,56.02904196766426,115.34945311470078,-59.3204111470365,35.029041967664256,36.70080446605213
0.5,15,low,20,65.48472222222222,154.9658183584654,-89.48109613624317,12.284722222222221,35.93879133143838
0.5,20,high,0,0,0,0,0,0
0.5,20,high,14,177.62323529411762,116.6960649052754,60.927170388842214,66.32323529411764,32.60147031068083
0.5,15,low,20,78.59825396825397,145.52999378146444,-66.93173981321044,22.69825396825397,35.674137925608505
0.5,20,low,0,0,0,0,0,0
0.5,20,high,11,178.60101307189544,102.1276624313389,76.47335064055652,67.60101307189542,33.208743512419986
0.5,15,low,20,65.71615384615384,158.18330088330092,-92.4671470371471,9.216153846153848,36.01663421663422
0.5,20,low,0,0,0,0,0,0
0.5,20,high,16,172.01265866873067,111.45189918808342,60.56075948064728,64.31265866873065,33.47892621511042
0.5,20,high,10,176.26968008255932,113.67512069880493,62.594559383754415,58.51968008255934,34.18863421231841
0.5,15,low,17,48.81738095238096,118.32337102139736,-69.5059900690164,24.667380952380956,36.43598363400995
0.5,15,low,16,60.70638888888889,115.90814789630583,-55.20175900741692,39.70638888888889,37.259499247657146
0.5,20,high,1,157.39957121310061,121.75417566524382,35.645395547856864,53.29957121310063,49.65958107064919
0.5,20,high,17,170.77943842449264,110.69121307468829,60.08822534980432,63.07943842449261,32.71824010171534
0.5,20,low,1,75.2820637940491,122.29193385973575,-47.00987006568661,56.83206379404909,49.18382575162761
0.5,20,high,15,176.96330882352942,116.30547512265781,60.657833700871606,65.66330882352942,32.210880528063186
0.5,20,high,12,177.74766640866875,101.18184429446042,76.56582211420837,66.74766640866872,32.26292537554147
0.5,20,low,1,73.99861047449282,124.28705982150251,-50.2884493470097,59.74861047449283,48.74651928096201
0.5,20,high,11,182.22254643962847,113.8383820256498,68.38416441397865,64.47254643962847,34.351895539163344
